size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,Family_Label,label
1290134,6,6,2.679734535,203434.2738,377,1167045,1289110,4.422852672,1.763111425,6.381692851,0,1,0,490,17,490,56.54785142,0,6,0,0,0,0,0,2,0,64,256,0,0,0,7574,13.09026447,1,0,0,1,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.381692851,0,Benign,0
67098,8,8,3,8259.252248,0,49125,66074,2.022995624,0,6.152433032,1,1,0,78,3,78,26.31639454,0,2,0,0,1,0,0,2,0,0,0,0,0,0,401,26.52908971,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6.152433032,0,Benign,0
756653,10,10,3.425394109,70041.45837,26,542274,748632,3.887260982,0,6.790220544,0,1,0,150,5,150,30.09395753,0,2,0,0,0,0,0,2,0,64,256,0,0,0,3662,16.57581735,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.416332345,0,Benign,0
85690,7,7,2.970889425,10652.17195,2794,44730,82570,2.603579442,0.010860652,5.916515092,0,1,0,155,22,155,8.603056725,0,3,0,0,0,0,0,2,0,64,256,0,0,0,760,12.65671864,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,5.916515092,0,Benign,0
812266,13,13,3.70177086,62898.78955,0,560881,760651,3.659142894,0,6.236155889,1,1,0,362,9,362,36.62995055,0,2,0,0,1,0,0,2,0,34,136,0,0,0,5772,23.23485918,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,6.119779943,0,Benign,0
231725,4,4,2.186452787,49666.67087,5766,158636,224524,5.088322034,2.714453658,6.63660745,0,1,0,128,4,128,45.71740808,0,7,0,0,0,0,0,2,0,26,107,0,0,0,1920,9.17939873,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,6.571536511,0,Benign,0
183698,5,5,2.562514793,30784.17119,468,143110,181628,4.029220363,0.559185684,6.616304907,0,1,0,156,22,156,7.920323671,0,3,0,0,0,0,0,2,0,64,256,0,0,0,967,9.780567861,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.293558143,0,Benign,0
372468,18,18,4.169925001,16598.4651,0,74663,298772,4.11031527,0,6.615424954,1,1,0,151,4,151,30.56770944,0,2,0,0,1,0,0,2,0,64,256,0,0,0,3060,13.81505298,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.173211461,0,Benign,0
580424,8,8,3,62870.85649,853,313006,502966,4.145655414,1.899012574,6.457984753,0,1,0,306,11,306,27.31985899,0,7,0,0,0,0,0,2,0,64,256,0,0,0,4271,15.62302174,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,1,0,1,0,6.386652617,0,Benign,0
3602162,6,6,2.768060278,529622.8824,15529,2426768,3601138,4.083630849,2.383669341,6.115846236,0,1,0,206,6,206,91.79908938,0,3,2,0,0,0,0,2,0,64,256,0,0,0,5344,15.61881679,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,5.676583516,0,Benign,0
206164,6,6,2.584962501,19938.47074,0,75086,119630,4.567168092,0,7.934667589,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2160,7.868739647,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
3832701,11,11,3.459431619,347916.3124,233,2765553,3827079,3.59766307,0.005097432,6.175553506,0,1,0,280,16,280,27.91705171,0,4,0,0,1,0,0,2,0,64,256,0,0,0,17078,21.30808668,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,6.095796265,0,Benign,0
29235,5,5,2.321928095,5642.226362,512,15923,28211,4.120724537,0.326862788,5.919276316,0,1,0,52,12,52,4.263711777,0,2,0,0,0,0,0,2,0,64,256,0,0,0,252,15.38868877,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.876731066,0,Benign,0
298680,7,7,2.807354922,38180.57143,512,120320,267264,4.1594684,2.411853215,6.320245813,0,1,0,117,12,117,9.75,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1725,12.77101449,1,1,0,0,0,1,1,1,0,0,0,1,4,0,1,1,0,1,0,6.320245813,0,Benign,0
162873,6,6,2.638756755,26004.76446,512,139313,161849,4.117999962,0.993398445,6.244680018,0,1,0,223,15,223,20.57371833,0,10,0,0,0,0,0,2,0,64,256,0,0,0,1332,11.03611706,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.244680018,0,Benign,0
434926,6,6,2.584962501,72167.3771,1069,318704,433004,5.126333871,2.122716896,7.412456033,0,1,0,276,11,276,25.3947519,0,6,0,0,0,0,0,2,0,64,256,0,0,0,2797,10.02176378,1,0,0,0,0,1,1,0,0,0,0,1,6,0,1,0,0,1,0,6.154908734,0,Benign,0
131930,9,9,3.26986117,13554.36393,662,63390,130409,3.522807132,0.002574845,6.217507889,0,1,0,153,11,152,31.57120896,1,2,0,0,0,0,0,2,0,64,256,0,0,0,1113,18.08499522,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.065526907,0,Benign,0
283265,9,9,3.172384366,31321.87061,1190,169288,278528,3.660365522,0.004626676,6.506259921,0,1,0,138,9,138,30.75508714,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1551,11.62135624,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,6.287199692,0,Benign,0
1633937,4,4,2.305460171,330825.6181,10606,1200034,1632762,5.158449679,1.063841264,7.292368402,0,1,0,352,13,352,26.71506504,0,6,0,0,0,0,0,2,0,0,256,0,0,0,9552,10.1135094,1,1,0,1,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.653723863,0,Benign,0
223800,6,6,2.584962501,23552,0,96768,141312,3.059920337,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1699,8.907597699,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
403996,6,6,2.643629527,64505.75773,1457,269104,402161,4.540720964,0.394805491,6.595103057,0,1,0,109,11,109,21.6729502,0,3,0,0,0,0,0,2,0,64,256,0,0,0,2601,9.354726303,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.568952337,0,Benign,0
88633,7,7,2.776071649,10011.43642,681,42486,66902,4.032209148,2.267699787,6.392085375,0,1,0,112,11,112,29.96346274,0,7,0,0,0,0,0,2,0,64,256,0,0,0,814,12.49115534,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.392085375,0,Benign,0
1161898,7,7,2.96101382,149334.3229,384,834820,1158924,3.072663555,0.414654095,6.315500185,0,1,0,177,8,175,70.30249765,0,6,0,0,0,0,0,2,0,6,24,0,0,0,2278,10.74566121,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,6.315500185,0,Benign,0
139264,7,7,2.807354922,19309.71429,4096,96119,135168,2.459651692,0.015920183,7.39855346,0,1,0,82,10,82,8.262406715,1,3,0,0,0,0,0,2,0,64,256,0,0,0,1177,6.899898701,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,5.202293523,0,Benign,0
434291,4,4,2.233351672,91293.8454,371,368106,428118,4.992261153,2.257457546,6.636747,0,1,0,82,1,82,67.18498874,0,2,0,0,0,0,0,2,0,46,185,0,0,0,2457,13.54341701,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.636747,0,Benign,0
5482684,9,9,3.282539233,556682.1861,0,3279588,5396114,3.790734527,0,6.722917554,1,1,0,2600,26,2590,95.34478734,0,9,0,0,1,0,0,2,0,0,0,0,0,0,36500,16.44706667,1,0,0,1,0,1,1,1,1,0,0,1,10,1,0,1,0,0,0,5.693454325,0,Benign,0
246858,6,6,2.584962501,23975.11195,0,99306,143850,3.381149289,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1888,8.442641286,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
110756,5,5,2.480367506,18006.09766,1128,57646,100259,4.651144692,2.452066011,6.177437301,0,1,0,323,14,323,30.5307958,0,8,0,0,0,0,0,2,0,64,256,0,0,0,1013,23.20744093,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,5.989808525,0,Benign,0
39789,3,3,1.901349335,10238.91332,2925,22234,38034,3.482542084,0.236841478,6.044218299,0,1,0,103,6,103,15.59374258,0,6,0,0,0,0,0,2,0,0,0,0,0,0,494,18.4159293,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5.758400152,0,Benign,0
281048,4,4,2.175476923,62247.04433,2979,242501,278626,4.723270462,3.057801769,6.648366248,0,1,0,201,15,201,19.12449952,0,5,0,0,0,0,0,2,0,34,139,0,0,0,1737,15.18263051,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.273069226,0,Benign,0
209015,3,3,1.781918494,59323.76607,512,177734,200576,4.186578585,0.113138359,6.184875244,0,1,0,37,3,37,3.761610508,0,0,0,0,0,0,0,2,0,64,256,0,0,0,911,12.38525857,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,6.059493682,0,Benign,0
51993,11,11,3.459431619,3092.46188,0,12974,34017,2.912318303,0,5.781524916,1,1,0,135,15,135,8.897340438,0,4,0,0,1,0,0,2,0,64,256,0,0,0,689,21.21776735,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,5.725009382,0,Benign,0
19590,5,5,2.356521924,3628.040961,512,10172,18566,4.289580483,1.543391494,6.101965971,0,1,0,80,5,80,14.5702393,0,2,0,0,0,0,0,2,0,64,256,0,0,0,234,25.70588129,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.101965971,0,Benign,0
73069,5,5,2.359507936,14055.59295,512,60489,72045,4.483514759,0.842333834,6.516428479,0,1,0,135,13,135,12.26373187,0,4,0,0,0,0,0,2,0,64,256,0,0,0,682,11.36117208,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.279713815,0,Benign,0
484831,6,6,2.761205932,70172.30871,4096,270336,471040,3.442540226,0.631097855,6.303712955,0,1,0,205,25,205,12.02425433,0,4,0,0,0,0,0,2,0,64,256,0,0,0,2361,16.70904577,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.303712955,0,Benign,0
87923,6,6,2.790367489,11248.58961,39,36824,77827,4.145761231,0.213337042,6.029337013,0,1,0,116,8,116,13.20602509,0,4,0,0,0,0,0,2,0,64,256,0,0,0,816,18.39030439,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.029337013,0,Benign,0
28261076,9,9,3.135280914,3258975.915,512,13276834,28248924,3.323503844,0.012591123,6.064094604,0,1,0,407,15,406,25.61585928,0,5,1,0,0,0,0,2,0,24,97,0,0,0,86729,36.41455472,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,6.032388796,0,Benign,0
3324593,7,7,2.954814605,434958.7024,512,2101212,3312980,4.24895312,0.170404083,6.76567603,0,1,0,454,18,454,26.27210803,1,14,1,1,1,0,0,2,0,64,256,0,0,0,10678,26.48230672,1,1,0,0,0,1,1,1,1,0,0,1,4,0,1,1,0,1,0,6.341561148,0,Benign,0
358540,18,18,4.169925001,16485.5687,0,108407,296740,4.068045467,0,6.47018975,1,1,0,124,3,124,41.57565225,0,2,0,0,1,0,0,2,0,64,256,0,0,0,2510,14.77908247,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.073064001,0,Benign,0
710935,6,6,2.61723358,117549.2728,2890,483584,704727,4.280846107,1.928487647,6.492609324,0,1,0,136,4,136,36.83143076,0,5,0,0,0,0,0,2,0,36,144,0,0,0,5357,18.88977318,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,6.492609324,0,Benign,0
260036,6,6,2.584962501,27989.33333,0,123392,167936,3.224048711,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1862,8.924002033,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
144267,12,12,3.584962501,10360.64939,0,87862,124327,2.876155396,0,6.755090491,1,1,0,192,12,191,16.01270556,0,1,0,0,0,0,0,2,0,64,256,0,0,0,1420,12.64445319,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.105175624,0,Benign,0
11346615,9,9,3.018952204,1483283.623,80216,6537125,10734015,5.614254614,3.605318131,7.463573116,0,1,0,1060,34,1059,35.52967527,0,11,2,2,0,0,0,2,0,47,189,0,0,0,55580,20.08977896,1,1,0,1,0,1,1,1,1,1,0,1,10,0,0,1,0,1,0,6.209651066,0,Benign,0
45038,2,2,1,16955.55427,1536,32375,33911,5.202829315,4.177318196,6.228340433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,64,256,0,0,0,777,19.06503096,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,Benign,0
5739,3,3,1.848899389,1534.570437,183,3981,5043,2.666069467,0.014605222,6.016818792,0,1,1,6,3,6,1.283719918,0,1,0,0,0,0,0,2,0,22,91,0,0,0,93,8.950584639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.286855897,0,Benign,0
230317,9,9,3.26217448,22702.12315,219,135457,214605,3.602753628,0.304123529,6.243598795,0,1,0,208,9,208,25.50447683,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1876,13.04140194,1,0,0,0,0,1,1,0,0,0,1,1,3,0,0,1,0,1,0,6.243598795,0,Benign,0
142612,5,5,2.471355971,10095.36158,0,26460,57166,4.208229393,0,6.549633442,1,1,0,163,8,163,20.45719659,1,4,0,0,0,0,0,2,0,36,145,0,0,0,1623,8.061678023,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.463251539,0,Benign,0
10412,7,7,2.833314492,1346.205737,339,3411,9388,2.417455266,0.199834927,5.231960309,0,1,0,35,3,35,11.78265687,0,1,0,0,0,0,0,2,0,42,169,0,0,0,124,16.9664292,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,5.231960309,0,Benign,0
10808057,10,10,3.384027156,1035732.734,0,8573236,10801895,3.630033439,0,6.692875304,1,1,0,699,16,699,41.56628097,0,8,2,0,1,0,0,2,0,28,115,0,0,0,40125,15.00195239,1,0,0,1,0,1,1,1,0,1,0,1,10,1,0,1,0,1,0,5.736692328,0,Benign,0
561529,8,8,3.149407427,62578.36154,61,356237,554998,3.174011082,0.021689545,6.196807625,0,1,0,118,4,118,32.97808056,0,5,0,0,0,0,0,2,0,7,30,0,0,0,1711,10.14962034,1,0,0,0,0,1,1,0,0,0,0,1,7,0,0,1,0,1,0,6.196807625,0,Benign,0
12265618,8,8,2.980151521,1582115.994,166,8684519,12261255,3.896445803,0.792553143,6.369508327,0,1,0,860,24,860,35.51202738,0,10,0,0,1,0,0,2,0,0,83,0,0,0,22204,19.07973116,1,1,0,0,0,1,1,1,1,0,1,1,9,0,0,1,0,1,0,6.369508327,0,Benign,0
39705,10,10,3.321928095,3584,0,20480,35840,2.881859335,0,6.05502692,1,1,0,66,3,66,22.3020245,0,0,0,0,0,0,0,2,0,0,0,0,0,0,491,14.58074837,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.05502692,0,Benign,0
820449,6,6,2.76949553,118012.0719,512,644282,803175,4.9411344,3.336318339,6.434940137,0,1,0,159,7,159,23.17149713,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3843,9.727784493,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.434940137,0,Benign,0
50495,4,4,2.031671664,12334.04373,310,23427,49167,4.920208556,2.256976917,6.941266998,0,1,0,66,9,66,6.260643616,0,5,0,0,0,0,0,2,0,38,155,0,0,0,707,9.308655924,1,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,6.858348998,0,Benign,0
41811,7,7,2.876106749,4120.292474,362,13804,29119,3.30863853,0.939048586,6.046401157,0,1,0,77,11,77,7.052935318,0,1,0,0,0,0,0,2,0,64,256,0,0,0,444,15.49994438,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,6.046401157,0,Benign,0
403050,5,5,2.376401184,77627.15245,512,280342,402026,4.608576799,2.055409062,6.709943806,0,1,0,87,2,87,41.01390221,0,5,0,0,0,0,0,2,0,64,256,0,0,0,1787,10.0436402,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,6.702587547,0,Benign,0
143152374,13,13,3.705524216,11430412.06,512,60176146,143138479,5.637993054,0.628019051,7.78848311,0,1,0,280,6,280,48.18335382,0,4,55,3,0,0,0,2,0,64,256,0,0,0,577313,28.90438328,1,0,0,1,0,0,1,0,0,0,1,0,3,0,0,0,0,1,0,6.225152753,0,Benign,0
258297,3,3,1.958270143,66377.41393,921,200034,257273,4.920770357,3.217805109,6.775650157,0,1,0,75,1,75,73.91173043,0,5,0,0,0,0,0,2,0,0,0,0,0,0,1881,9.635180037,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6.775650157,0,Benign,0
392807,5,5,2.295097933,32723.59981,0,128200,159980,3.643539375,0,6.909407237,1,1,0,123,6,123,15.95211704,0,3,0,0,0,0,0,2,0,45,181,0,0,0,4006,15.47010018,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,6.909407237,0,Benign,0
130944,6,6,2.598889061,21451.16035,512,107073,129920,3.687815642,0.335924332,7.130843098,0,1,0,115,6,115,18.03627628,0,2,0,0,0,0,0,2,0,64,256,0,0,0,1354,15.91236118,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.025956612,0,Benign,0
246289,6,6,2.584962501,23893.33333,0,98816,143360,2.746320225,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1829,8.568052739,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
366949,5,5,2.446448814,65849.87434,4017,162834,356921,5.562804084,4.408245849,6.839149207,0,1,0,255,14,255,19.07131101,0,5,0,0,0,0,0,2,0,30,121,0,0,0,2834,13.19049035,1,1,0,0,0,1,1,1,0,0,0,1,9,0,0,0,0,1,0,6.326775005,0,Benign,0
230032,9,9,3.291199592,22194.59954,0,152820,216743,3.621165229,0,6.231324273,1,1,0,267,7,267,34.18079582,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2430,15.35946471,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.231324273,0,Benign,0
6480851,8,8,3.105707575,756438.0501,0,3428986,6476341,3.885195422,0,6.567920153,1,1,0,749,8,749,117.3566136,0,5,0,0,0,0,0,2,0,21,84,0,0,0,22923,16.99996011,1,0,0,1,0,1,1,0,0,0,0,0,4,0,0,1,0,1,0,5.870269922,0,Benign,0
13874965,9,9,3.169925001,1540345.02,512,6846236,13863105,4.144392818,0.020393135,6.136615115,0,1,0,48,1,48,48,0,3,0,0,0,0,0,2,0,64,256,0,0,0,47773,31.25101551,1,0,0,1,0,1,1,0,0,0,1,1,3,0,0,0,0,1,0,6.136615115,0,Benign,0
30278,11,11,3.459431619,2281.183004,0,11269,25093,2.535666707,0,6.047158206,1,1,0,72,11,72,6.621094988,0,1,0,0,0,0,0,2,0,64,256,0,0,0,344,19.7854539,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.047158206,0,Benign,0
73972,4,4,2,17652.89859,3728,53615,70611,3.815946741,1.158484877,6.403283097,0,1,0,81,1,81,50.56635111,0,5,34,8,0,0,0,2,0,0,0,0,0,0,537,10.71190214,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.403283097,0,Benign,0
91439,5,5,2.46153028,16470.7332,512,60396,90415,4.310346988,1.366482597,6.066046874,0,1,0,126,9,126,14.07513576,0,4,0,0,0,0,0,2,0,64,256,0,0,0,692,14.578186,1,0,0,0,0,1,1,0,0,0,0,1,6,0,1,0,0,1,0,5.975290033,0,Benign,0
173447,3,3,1.855134205,47975.68134,5694,130106,172423,5.500637192,4.710866264,6.548084928,0,1,0,89,2,89,52.30092966,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1737,13.28970103,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6.548084928,0,Benign,0
5841398,8,8,3.139044248,672365.2959,14921,3960598,5826648,4.204529602,0.972116577,6.765949017,0,1,0,1339,19,1331,63.89050023,0,8,0,0,1,0,0,2,0,22,90,0,0,0,36355,14.55078361,1,0,0,1,0,1,1,1,0,0,0,1,7,0,0,1,0,0,0,5.982026379,0,Benign,0
14377545,17,17,4.093425179,848808.7645,287,4639936,14136765,4.912053993,0.66786025,7.245311805,0,1,0,198,5,197,42.05458176,0,5,0,0,0,0,0,2,0,28,256,0,0,0,69114,15.60809534,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.213276597,0,Benign,0
628972,6,6,2.749358882,93201.13316,1705,437074,614577,4.797988444,2.273678607,6.467127883,0,1,0,199,40,199,10.08509796,0,4,0,0,0,0,0,2,0,64,256,0,0,0,3824,11.72421638,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0,1,0,1,0,6.467127883,0,Benign,0
14412382,14,14,3.807354922,1028567.287,512,4853631,14399942,5.663841044,1.189859135,7.998064942,0,1,0,47,1,47,47,0,2,0,0,0,0,0,2,0,0,256,0,0,0,77414,16.36670973,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6.155787962,0,Benign,0
3142053,11,11,3.55488091,269177.1976,371,2335105,3123569,3.647223047,0.088726705,6.898583056,0,1,0,290,7,290,60.67398661,0,9,2,0,1,0,0,2,0,64,256,0,0,0,10906,17.37008876,1,0,0,0,0,1,1,1,1,0,0,1,7,0,1,0,0,1,0,6.394464424,0,Benign,0
325629,5,5,2.321928095,62058.71344,2610,233075,310293,5.156319209,3.551207891,6.281504167,0,1,0,162,10,162,18.07068679,0,7,0,0,0,0,0,2,0,64,256,0,0,0,1878,12.91963493,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.281504167,0,Benign,0
932793,8,8,3.109132839,108609.6345,425,693827,930449,3.138216128,0.298349444,6.182496028,0,1,0,218,5,216,38.08466985,0,5,0,0,0,0,0,2,0,6,26,0,0,0,4162,16.53992742,1,0,0,0,0,1,1,1,1,0,0,1,2,0,0,1,0,1,0,6.182496028,0,Benign,0
406258,5,5,2.495576978,70651.08168,1493,278769,392924,4.724834736,1.916674813,6.273541701,0,1,0,235,7,235,38.7795559,0,2,0,0,0,0,0,2,0,54,216,0,0,0,2800,18.51467832,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.273541701,0,Benign,0
563238,6,6,2.584962501,92025.53726,3500,299191,552153,5.504782105,3.84676109,7.395661375,0,1,0,227,9,227,24.2878676,0,6,16,0,0,0,0,2,0,64,256,0,0,0,5148,9.000949722,1,1,0,0,0,1,1,1,0,0,0,1,8,0,1,0,0,1,0,6.417457537,0,Benign,0
187804,2,2,1.161588476,82303.50401,47599,125069,180023,6.632143453,6.251865155,7.019850458,0,1,0,26,0,26,26.79502052,0,1,0,0,0,0,0,2,0,46,185,0,0,0,1526,11.57199487,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1.853733714,0,Benign,0
53191,4,4,2,12288,4058,36864,49152,3.408031565,1.237461944,5.947182729,0,1,0,62,3,62,15.63148451,0,0,0,0,0,0,0,2,0,0,0,0,0,0,518,11.32655622,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,3.73637377,0,Benign,0
824052,7,7,2.933351798,109365.3087,1591,495420,813614,3.952296837,1.106763805,6.027698861,0,1,0,187,9,187,23.39769172,0,6,0,0,0,0,0,2,0,64,256,0,0,0,3317,14.68329422,1,1,0,0,0,1,1,1,0,0,0,1,7,0,1,1,0,1,0,6.027698861,0,Benign,0
108431,10,10,3.321928095,10388.80875,0,74464,103888,3.389777997,0,6.2252267,1,1,0,97,2,97,45.68989349,0,0,0,0,0,0,0,2,0,0,0,0,0,0,905,9.686672929,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.2252267,0,Benign,0
247708,4,4,2.095864253,57115.65469,7520,182237,241664,4.646261723,3.186576848,6.520928991,0,1,0,224,8,224,27.87603469,0,6,0,0,0,0,0,2,0,10,41,0,0,0,1705,10.42070904,1,1,0,0,0,1,1,0,0,0,0,1,9,0,1,0,0,1,0,6.520928991,0,Benign,0
6355895,8,8,2.96474701,852264.264,11155,3124844,6340557,4.250129935,0.861251924,6.537602266,0,1,0,1069,10,1069,177.9771283,0,7,1,0,1,0,0,2,0,64,256,0,0,0,23229,19.00514769,1,0,0,1,0,1,1,0,0,0,0,0,4,0,0,1,0,1,0,6.247583984,0,Benign,0
67753,5,5,2.371941408,12904.56504,512,54344,66729,4.335697887,0.784185544,6.424923416,0,1,0,135,32,135,4.252257253,0,3,0,0,0,0,0,2,0,64,256,0,0,0,588,12.06001141,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.183968395,0,Benign,0
153438,10,10,3.435263333,14120.26995,215,91082,152252,3.205235327,0.000837477,6.048763718,0,1,0,168,14,168,11.29451864,0,1,0,0,0,0,0,2,0,64,256,0,0,0,1087,14.83774722,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.048763718,0,Benign,0
52862,12,12,3.584962501,2944.512871,0,15193,35334,2.515956146,0,5.984593399,1,1,0,123,14,123,8.212065963,0,1,0,0,0,0,0,2,0,64,256,0,0,0,636,18.80827366,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,5.984593399,0,Benign,0
49152,7,7,2.807354922,6436.571429,4096,16384,45056,1.799062933,0.015920183,5.269025544,0,1,0,88,4,88,22.11267889,0,2,0,0,0,0,0,2,0,64,256,0,0,0,310,12.78973852,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.269025544,0,Benign,0
4236665,12,12,3.584962501,352040.5327,0,3241726,4224486,3.549887474,0,6.484918487,1,1,0,1369,14,1366,80.64678616,0,5,0,0,0,0,0,2,0,64,256,0,0,0,17888,20.82140806,1,0,0,1,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,6.088862345,0,Benign,0
